date,turnover,longside_return,shortside_return
20180402,0.5634444574079112,0.002473492145058734,-0.008099746473588862
20180403,0.526384026965414,-0.010631636381368862,0.01039565939088676
20180404,0.5274149820646045,-0.0022993620247763356,0.012068050538654918
20180409,0.5745645426705351,-0.00012546127824705533,-0.005498741484967538
20180410,0.6308505475751092,0.010440711815857916,0.006288896135379092
20180411,0.5965397990154911,0.007164837107079692,-0.00718310910010872
20180412,0.6446052652174566,-0.007050220286249649,0.008653480617888088
20180413,0.5596917755477893,-0.0015230869792462122,0.011600625170852738
20180416,0.6188681565763163,-0.01230191437767056,-0.00413957810227522
20180417,0.5863706630928605,-0.018685003923960615,0.03092972456059704
20180418,0.6173871159445405,0.00756044344773777,-0.016253444146863496
20180419,0.5610917612628823,0.00714036483836741,0.0012664420143968422
20180420,0.6351789237708328,-0.023100036670537633,0.028612536873083957
20180423,0.5234388598851788,-0.0052952235148454865,0.019151901198321032
20180424,0.6122156337726987,0.019287174553445013,-0.028847648618980485
20180425,0.5839788112259829,0.003192703988951508,-0.006163267381713984
20180426,0.5867556146574937,-0.023164013179972777,0.01844056572302879
20180427,0.5366522609313413,0.002624969759039168,0.0071136684220459755
20180502,0.7379176287118958,-0.0035386558328084077,0.012279446215834109
20180503,0.6696933194692308,0.011965664682882802,-0.017206840651503554
20180504,0.7561124452785934,-0.0016265844749843072,0.0042609725547212325
20180507,0.5848433794126193,0.017792429664748255,-0.027710880982726237
20180508,0.5679731311347421,0.011486843806372342,-0.004399022667858685
20180509,0.48734807484179987,0.0016444925142985753,0.0016163451969276247
20180510,0.5809840050316502,0.007361491962754515,-0.006557497774662981
20180511,0.5797521421663927,-0.01083907560959491,0.021289706047184227
20180514,0.6307776452777655,-0.011003913987269857,0.00895061319398754
20180515,0.7126415313975989,0.012318658374574878,-0.016220793626817435
20180516,0.6761918839078638,-0.003910959306899541,0.0036594456176979274
20180517,0.5443671075784926,-0.002986331201725738,0.006120576117981341
20180518,0.5937224046337088,0.006887702542221097,-0.0007087396050189917
20180521,0.5722276701149049,0.017148659156968227,-0.012066367082562621
20180522,0.700092667985494,0.004846757022533233,-0.00735140738261644
20180523,0.7152013185242974,-0.009783204849716615,0.013757593519537148
20180524,0.5976753325848432,-0.004038864867266589,0.0019275133796428144
20180525,0.598165331895181,-0.012825658277140405,0.00879854507239383
20180528,0.6341722608391797,-0.014623298693934451,0.005746497769215852
20180529,0.6483810938150829,-0.007655479863694394,0.021740232790916438
20180530,0.6241664217607351,-0.04238443330909257,0.03858685918925668
20180531,0.6557511429298016,0.011670893525879328,-0.027298789856857724
20180601,0.66710429483603,-0.007724668557557723,0.020455829039039197
20180604,0.565798071746225,-0.0019743182959502683,0.0069770486842354665
20180605,0.6830163059395503,0.016890662458006817,-0.020107864218622918
20180606,0.5607004972166605,0.0018948368081520364,-0.002594619302036248
20180607,0.502450443003637,-0.009164421966376061,0.012157824109023415
20180608,0.4807030238838669,-0.01176317051405619,0.008823943767141535
20180611,0.4807885056107845,-0.007462129243241767,0.009702122017804444
20180612,0.4414495034059305,0.006820534224054477,-0.006556046832190989
20180613,0.4417750413064421,-0.01730837754229463,0.015009947004478085
20180614,0.4815454591938656,-0.0034293222752002513,0.007552021902311914
20180615,0.45987368832574765,-0.022713155713507262,0.021731348370234386
20180619,0.4189960206393569,-0.056712254030888226,0.047266058210997594
20180620,0.4391631919185101,0.007738369360977433,-0.009413995230653215
20180621,0.5070195634228513,-0.014360543962557136,0.01121727025157622
20180622,0.24662975978895055,0.010586706408160604,-0.00631299371440139
20180625,0.26421317356115936,-0.00019978127890105823,0.0015934831434459816
20180626,0.1646955405516567,0.008155938688503462,-0.00037892664786152037
20180627,0.18155927261391896,-0.0012150318699445737,0.006786557615087206
20180628,0.20050251572091593,-0.005740136741574673,0.006807329034331081
20180629,0.22759614841283476,0.015358811761438145,-0.013629528324819213
20180702,0.2609106981382926,-0.003714593548525097,0.006178668404018048
20180703,0.3220302250684769,0.011043308349345598,-0.005579486018347745
20180704,0.39657010336343335,-0.011244380207820114,0.013608902301782723
20180705,0.32528685203429064,-0.017718910779395837,0.017296524921338412
20180706,0.3222992571978456,0.0024164604510143557,-0.0009639945677405069
20180709,0.34373372921886114,0.010245083088965028,-0.011233601456900373
20180710,0.2379954946808223,0.004850981397030114,-0.003825514492733619
20180711,0.23441820201144456,-0.016003790761199257,0.009114994689877148
20180712,0.2698775534559792,0.016254779314988976,-0.014163389616793432
20180713,0.2839743257614916,0.0023402188840072847,0.00013505565288608642
20180716,0.3240420839539648,6.335251539695683e-05,0.0007990802203253093
20180717,0.30160635392450186,0.0037437914091774296,0.00020028589735922628
20180718,0.39763260491238045,-0.0017889442278644252,0.007220478447823688
20180719,0.3592717213909863,-0.011439322796239082,0.006602644103364411
20180720,0.519236153565477,0.010318154460419834,-0.007224890755449685
20180723,0.7819928408038894,0.00842521000990157,-0.0038328150104860086
20180724,0.6240073421267063,0.02461113933055607,-0.007632846848936206
20180725,0.8214443354233887,0.0049436064682793395,0.0017627178590825191
20180726,0.5154571513718696,0.0017691204618429076,0.009089279032489156
20180727,0.5625560473508149,-0.007466448615049054,0.007004385953805245
20180730,0.7189346259860039,-0.019182320879546508,0.015445084744328715
20180731,0.6686829893604584,0.0026144837939940956,0.004790264861103558
20180801,0.6953504477234982,-0.019031259200209354,0.010200656487190946
20180802,0.655792536908961,-0.03422558161912394,0.022016461086821374
20180803,0.663712678071592,-0.016941579058489486,0.017152969970258197
20180806,0.7971737957295577,-0.02390226453926425,0.016632818946463006
20180807,0.5845575131979324,0.025265074077295332,-0.025329799365392723
20180808,0.6586951219572211,-0.024242154196153432,0.014616609599952157
20180809,0.5057977082425099,0.029824863882821285,-0.0176741301768973
20180810,0.6008712403560662,0.012846111547544137,0.0016959977053481528
20180813,0.4122336115554541,0.006799637761968334,0.002223620936674187
20180814,0.5228205818073065,-0.0002648694334703868,0.0012229776064057096
20180815,0.4190236014950367,-0.0244520498408448,0.017482553870330642
20180816,0.4639861071177834,-0.01136558031715721,0.014969850064180258
20180817,0.5086136071936826,-0.022668078059563116,0.01782397415534687
20180820,0.46111536374717954,0.006249732843363875,-0.002659731556049236
20180821,0.4590196785804841,0.012047013827087826,-0.006830685467948423
20180822,0.4824405901543857,-0.012858535019929025,0.01141437612717584
20180823,0.3830144801213763,0.010028486893080652,-0.0021364330279658923
20180824,0.514060423615329,-0.00141964190357036,0.0046233743630775285
20180827,0.3955482123964351,0.0156713673532844,-0.012351164608321467
20180828,0.34448359028178055,0.0015650932417971615,0.0004867488773836929
20180829,0.48233458711992766,-0.005346920616861685,0.0034710685251969162
20180830,0.43088071184751353,-0.012429404491729558,0.013015480257781637
20180831,0.5141322133531193,-0.012268205751110692,0.006878659325828237
20180903,0.5142222795013216,-0.0023470850197263326,-0.0019575740121503178
20180904,0.4530653147838974,0.01187004544433234,-0.009520338757600064
20180905,0.6887377703944864,-0.009915496639048588,0.011934748715253466
20180906,0.6682454237449731,-0.006163274290039488,-0.0017142954626972473
20180907,0.7427556253833998,0.007278759510427278,0.006011167690969428
20180910,0.6148263819117756,-0.01759429669652505,0.019446563384427466
20180911,0.6395761268217449,7.552401823941725e-06,-0.008868202112110372
20180912,0.7880226892177179,0.0025997297240105445,0.0029319648470710995
20180913,0.391241477532657,0.005431580544096735,-0.008033324296712854
20180914,0.4136123150582447,-0.008268469181750577,0.010089655480425827
20180917,0.41081767812171893,-0.017657577053187847,0.007410492567909477
20180918,0.49408425397579575,0.018934726164143892,-0.012293349322042854
20180919,0.5340207946851875,0.01151406594435032,-0.008032411772117812
20180920,0.685561824547773,-0.0017629598784851715,0.006216214906672716
20180921,0.6318507228363001,0.015107118683364942,-0.004703760625963123
20180925,0.5559896612297571,-0.002149404355026165,0.004733866633895817
20180926,0.579490370466866,0.005708512302262729,-0.0031857523729302895
20180927,0.544502471475433,-0.0214488531049641,0.0214690608568017
20180928,0.5634215808011807,0.010085162090152248,-0.0076495502577858965
20181008,0.7188979549822031,-0.03500645786153748,0.026711842249331666
20181009,0.46173855193630653,0.002470407055340226,-0.004410679599977256
20181010,0.6053016767575419,0.004943579790538137,-0.002643466633361593
20181011,0.5320858050305675,-0.07057035478957922,0.055555284642362195
20181012,0.5813496931058137,-0.011208296942903167,-0.00018370493872399437
20181015,0.9422412710898345,-0.003998351114824314,0.009080189205850865
20181016,0.3712120276494703,-0.011112760971515104,0.011734499617998807
20181017,0.2848274882765579,0.0086558934783469,0.0002173030653641976
20181018,0.29136803206400474,-0.01626197441534178,0.021241514680649134
20181019,0.2673452534415577,0.013627610589473269,-0.007525557440189996
20181022,0.3287647611599195,0.027352390228383882,-0.023316762649485446
20181023,0.2718997744219822,-0.005448094095243006,0.005805216764587954
20181024,0.43507905465473595,0.001941186201144841,0.0021847994265478303
20181025,0.3882503161277933,-0.0069672562637889,0.003154654120282089
20181026,0.33574864532223647,0.00571868794815268,0.002739389319560708
20181029,0.3971995087943934,-0.010505117128227095,0.011865421915039922
20181030,0.36726936233307916,0.007800071499558397,-0.008609408448271448
20181031,0.3654793001120656,0.010678980723092618,-0.0048432677080160885
20181101,0.28066258245830444,0.006093032947701146,-0.0021037693799897863
20181102,0.2591831448521078,0.021255570138667832,-0.013726071479044678
20181105,0.28015541992760684,0.008043107373288508,-0.004962795628407039
20181106,0.32224614005896707,-0.0020268241090877783,0.004567764460403944
20181107,0.5852613041171848,-0.0011328960176145296,-0.0008432343042022353
20181108,0.4900536815397839,-0.0015417393201107895,0.0007699510611184083
20181109,0.6634100258276638,-0.0027042341817806585,0.0036792152219949177
20181112,0.5474685248849427,0.028713914200911274,-0.023874628645113232
20181113,0.530258991027801,0.01863643634169074,-0.01753597907274208
20181114,0.7673706932875607,-0.00017526076096335055,0.0009461041210678983
20181115,0.6556822290928848,0.012673220197454505,-0.01390732943338059
20181116,0.4250234383112236,0.0050182817469808525,-0.013232710982619985
20181119,0.44731981514552166,0.002795885891931153,-0.0027765652506877817
20181120,0.34394387202146276,-0.012304539051791115,0.018523895971881085
20181121,0.3800431555915904,0.001638158039570509,-0.0028979242867146694
20181122,0.37791029057056924,0.0008109423426428752,0.0019165195634705536
20181123,0.42987294177257895,-0.028236550659693684,0.04014696173307727
20181126,0.4290353365543328,-0.004501435438732702,0.0007810829691794391
20181127,0.6253456302339784,0.005167956769583194,-0.006486457530325218
20181128,0.5585288062605134,0.010389221553055447,0.0024676868462620402
20181129,0.462213211912058,-0.017403080936500913,0.024275000897184294
20181130,0.5495311765808937,0.0054305834276634195,-0.00014427773505595745
20181203,0.5985264111180222,0.02694696830431371,-0.02529507525155646
20181204,0.5036179966898348,0.007225121158309747,-0.009379132986196434
20181205,0.5403484855827188,-0.00531918363843557,0.015354962761797344
20181206,0.4982827473113181,-0.013391997177931273,0.021337793697981337
20181207,0.6648933563225912,0.0014030345293526048,0.0026189303982834824
20181210,0.7072429696334397,-0.011313368463505296,0.011822104708714691
20181211,0.694650189629858,0.008306196277495313,-0.01170040785866662
20181212,0.7486008294307932,0.0013219784427353652,0.0025293149596299753
20181213,0.659598421442291,0.008976863357600435,-0.007150153354291408
20181214,0.6670303904282088,-0.027655075956369363,0.028458546939371922
20181217,0.7183989152471522,0.0010873469424525764,-0.002838867232000625
20181218,0.7444690459081481,-0.0020632116470301926,0.010275950675759628
20181219,0.5995327849188725,-0.007788829668704914,0.00982406598882655
20181220,0.5430616403572499,0.006278459295739983,-0.0025207745719117913
20181221,0.49276071921384285,-0.003865768886014504,0.005538626731677752
20181224,0.5792704578611869,0.006267689066497622,-0.007783286898638741
20181225,0.5181136734452194,-0.008716038031411168,0.0024873641283503995
20181226,0.46053351661401093,0.00010831333935082433,0.004673765243235274
20181227,0.7484770550121498,-0.017612658042207626,0.01202294234910104
20181228,0.6400861272714443,0.0030738891331217114,0.002965616567006884
20190102,0.6381603893039021,-0.001887700778670396,-0.00044555322904554485
20190103,0.5256069689657841,-0.0019191672001981235,0.008989443963390065
20190104,0.6729941394080167,0.02390857806454504,-0.015318834046533246
20190107,0.6687910562312283,0.014850471229827841,-0.019501168274165183
20190108,0.43655779760420477,0.0008167872930243802,0.0008040288063321467
20190109,0.4787019875659919,0.004640707522022756,-0.0004717992053588667
20190110,0.5590709672525601,-0.003555226599321763,0.002210787892805743
20190111,0.6183882199179234,0.00768409754512722,-0.0007557828408581741
20190114,0.6220788336220826,-0.007201122991258181,0.0012551722976954051
20190115,0.7454978906493805,0.013123483006614067,-0.005958690415575997
20190116,0.6820260043113919,0.0005649801096436964,0.0057869435737835885
20190117,0.5992097589993411,-0.010613088585043388,0.008887848678053775
20190118,0.6140676174569775,0.009966228538577782,0.011868365015053228
20190121,0.6642452205287412,0.009733004914440626,-0.00047977477685782577
20190122,0.7555175110048539,-0.009693813954520306,0.008005944477511597
20190123,0.6717007239254951,-0.0017066889219394005,-0.003111174063165045
20190124,0.6493344526171149,0.0037867076054288996,-0.0017708497153427793
20190125,0.6237168476802359,-0.010263214944023517,0.010491730563931424
20190128,0.6388263859302468,-0.011156844718789558,0.010625323645865138
20190129,0.7447904431024478,-0.025986119151809855,0.018502637306625495
20190130,0.7583402787172955,-0.016160919673614264,0.022466719551249185
20190131,0.784799028524991,-0.03155712292592679,0.014033535110490724
20190201,0.6785091815266171,0.03482405592517599,-0.021907913403455204
20190211,0.7440237858809495,0.03145468713220335,-0.026850023678892363
20190212,0.5685605713101884,0.020622109831534372,-0.011339990524206211
20190213,0.6746726224883299,0.017434712901242717,-0.012981833507961844
20190214,0.4985158413024367,0.007164644519185587,-0.0071282004854394225
20190215,0.5032654372145453,0.0028698262925169094,0.005122476851912379
20190218,0.5196962833537971,0.034529636193333255,-0.038331020823499554
20190219,0.5371573645205543,0.012902988908442048,-0.0022818102751646957
20190220,0.6198650770211018,0.004402771294167999,-0.00183322742145949
20190221,0.5144662975308085,-0.0016344287298343278,-0.0007512515382717311
20190222,0.539415131614041,0.018807265044910836,-0.018178959490283586
20190225,0.5626706705915878,0.04583521149292499,-0.04827226168070967
20190226,0.6247262627394123,0.002445809870351675,0.008146671848044268
20190227,0.618919116343422,0.0011485898214191313,0.01020127445478916
20190228,0.3770003246743527,0.004343028732673221,0.002675169650239129
20190301,0.39116754992087255,0.002266429100433096,-0.010678227493503062
20190304,0.3910944781105216,0.008955044888143995,-0.015116270677681565
20190305,0.30294489699553495,0.013984587086393238,-0.01833766668694518
20190306,0.3072728787521939,0.012361069130782625,-0.015392570681926716
20190307,0.376879202609972,0.007593166924040113,-0.01047606683372588
20190308,0.3104201769984455,-0.019661529297809968,0.020028228495143043
20190311,0.31283122580818445,0.016549008265413532,-0.010769148053405859
20190312,0.3678026923267048,0.008747909906153744,-0.016410390766227946
20190313,0.31181943995449085,-0.004061742352776531,0.015983974555583504
20190314,0.20065160813676305,-0.00761239090680811,0.02203961319787237
20190315,0.2690726806935584,0.008335457824247128,-0.0018541686276001299
20190318,0.2902960225749623,0.013934017407681238,-0.007403005024298312
20190319,0.27817860864172994,0.0014850341419596215,-0.0030913844818107436
20190320,0.2704744547475084,0.0004091431247360631,-0.0019931852809679435
20190321,0.23865023531573587,0.0038346645963269247,-0.007270515425192736
20190322,0.30041812416823704,0.0033347369412218305,0.0015476419431369969
20190325,0.2751290478552138,-0.00433713453642203,0.007004376233572952
20190326,0.3039286761170915,-0.010933587388946847,0.013972371565549755
20190327,0.3390670549775848,0.003728017622434406,-0.004527803474943909
20190328,0.47567297833205424,-0.0050856418920110814,0.01760823651563775
20190329,0.6333904579383747,0.0241359453766276,-0.014634919955887718
20190401,0.6696106318327443,0.03166659959531253,-0.03508759641162592
20190402,0.5942178995936673,0.004737604495883776,-0.005531795330766131
20190403,0.4765734930337259,0.008160427371143518,-0.0031168117862048505
20190404,0.37888002127651327,0.0021482971499240124,-0.004184603528834777
20190408,0.4029318431098579,-0.001754782360586569,-0.0018957480348950945
20190409,0.5302014360328458,0.006594310107534298,-0.0005582086834929463
20190410,0.6645756863084125,0.0005990673834513046,0.005027902002797669
20190411,0.655906823621907,-0.012093410056501688,0.022755787185968032
20190412,0.7836727315866009,0.0015115979845519844,0.0067005913722447226
20190415,0.7103999031665824,-0.006928506530638402,0.009283463743922095
20190416,0.6050820488642821,0.02347144457950274,-0.019157827695963314
20190417,0.6787634292951674,0.009229544509969127,-0.017812245103041552
20190418,0.7475455908694337,-0.005475792904639257,0.00528800960248692
20190419,0.48039041242361064,0.0064478542583088555,-0.004862995655553397
20190422,0.5914518443575806,-0.010197515676656211,0.016283388148443656
20190423,0.5736511152021644,-0.014207908962914505,0.025661313631874565
20190424,0.675545260996842,0.010122201424190484,-0.010307182480215556
20190425,0.7044762711438538,-0.04183853880247397,0.044885127312993156
20190426,0.6999244450599256,-0.012468651989852239,0.017651404591075778
20190429,0.7837971988480725,-0.03957116575393935,0.04313475999200945
20190430,0.7894432516294321,0.01706474745485283,-0.0004006451747780716
20190506,0.8450300352470704,-0.0676017145150509,0.06872473867191067
20190507,0.7037280640415698,0.01780354514811285,-0.013709253690427175
20190508,0.9990988597689805,0.0022770024193886317,0.005988605901982191
20190509,0.3465887657429315,-0.0029312288079690967,0.008186400258819634
20190510,0.295477409091397,0.01802809292696548,-0.019105711372711658
20190513,0.3026870536326254,-0.005149530315509816,0.000263517583149365
20190514,0.28897974419137185,-0.004168497758423023,0.004322981233145834
20190515,0.3755017829818855,0.010986364759456978,-0.01505770395754058
20190516,0.31238700800687363,0.004585008507176413,-0.00026792107385761676
20190517,0.30362696625236285,-0.02403902677417856,0.015226375640623378
20190520,0.3800400997928022,-0.0020790180532200032,0.010409162804484217
20190521,0.4064274930666055,0.010442741369458889,-0.0043215207450218234
20190522,0.34317533271922596,-0.004787945652799021,0.002654450368179272
20190523,0.2736798228548868,-0.013838423751492707,0.016482121533079708
20190524,0.303715523713315,-0.002084446918450378,0.010212585165595213
20190527,0.31288579707394576,0.013590545502937349,-0.012982203881698316
20190528,0.2712724062443383,0.0005599403297251053,-0.0010166260847804896
20190529,0.3217436451459331,0.0006170950777281291,-0.003581647956730909
20190530,0.34179888795923163,-0.004918217942037249,0.006346749845625716
20190531,0.29946105631868747,-0.0012476582162037405,0.0024308369998444304
20190603,0.45251001283447767,-0.01319093569855264,0.012077513716936663
20190604,0.4603114715388211,-0.011548857727005006,0.018807326390809863
20190605,0.6737741221093926,-0.0008108064985467207,-0.0051922832582846044
20190606,0.6227012061917814,-0.017365478038027397,0.018848078383440898
20190610,0.9050434302451147,0.005984239023830423,-0.017131492461742105
20190611,0.6999605612415769,0.03287108089764627,-0.029761712558386697
20190612,0.5617113279162314,-0.004337254844061486,-0.0006352000699600429
20190613,0.5639415679632973,0.018391695331869164,0.002644532866817083
20190614,0.5657503409923297,-0.022180243584792318,0.027274339808562788
20190617,0.6061383578100601,0.00314020040120212,0.005807069477358991
20190618,0.5841851716764628,0.0008601300363936039,0.007633047304565682
20190619,0.5045260894321444,0.01472170395726573,-0.010138383228940505
20190620,0.4927887736038955,0.015062625164296295,-0.0053167911027719
20190621,0.7584002774451601,0.020527949780446583,-0.01760550405835395
20190624,0.825819702137224,0.000198346816833336,-0.0011484441440845383
20190625,0.6876676293665178,-0.010855006628650249,0.00969858929500026
20190626,0.6620594035039105,0.00045526410869980625,0.012340867195008822
20190627,0.6965431838027794,0.006867913385397175,-0.004643157378462783
20190628,0.7006631271680854,-0.014144927170343099,0.015432988900448865
20190701,0.5873126878367899,0.0322135374685839,-0.02684516435373941
20190702,0.6268179728101649,0.002131358307839198,0.009529841860477813
20190703,0.6157719160706111,-0.011155939182143065,0.011623167409083854
20190704,0.6688662065223062,-0.0038968047089549137,0.008882769119213195
20190705,0.6587784893929505,0.004625279170999404,-0.0009104891067714384
20190708,0.7596382947063456,-0.031936182995705345,0.031139316960553765
20190709,0.698834893314187,0.003103268589649595,-0.000660828908285591
20190710,0.8014133052850181,-0.005943521826747692,0.009496554412541996
20190711,0.7895317229209486,-0.0006714955276272018,-0.0006745138679217025
20190712,0.6511344293340906,0.002334474267693049,0.0020355182470106715
20190715,0.5929520499221008,0.00978809145449293,-0.010350171011616376
20190716,0.6487327068687336,0.005285768743628015,-0.0007390098928743299
20190717,0.6367465422278042,0.0029872752040671015,0.002810684999562381
20190718,0.6319221803793597,-0.016441862209556467,0.01842241681163226
20190719,0.6291128652471996,0.003825895153005268,-0.004787243736808372
20190722,0.6229027182891286,-0.03553532444876571,0.024638405108530253
20190723,0.55407595455559,0.015241261424655568,-0.01589777888953987
20190724,0.7139934675483828,0.012498218127212262,-0.009746799485661203
20190725,0.44313286989097056,0.0017472721468111318,-0.0026977104629601883
20190726,0.4740813180164023,-0.0003396649745937289,0.001429164011498716
20190729,0.5183209458838774,-0.0021859610868598437,-0.004990616718523878
20190730,0.5071811423277162,0.006975053955347878,-4.617552107968658e-05
20190731,0.47032997609082927,-0.006810350802520253,0.0036393125245967307
20190801,0.5683744041778859,-0.0062589634895127795,-0.0010830048008816763
20190802,0.6394883086301939,-0.014086627852139317,0.011882106265314014
20190805,0.4596152382509674,-0.006112379024532269,0.009560294232343718
20190806,0.4582952119237256,-0.026008102872108817,0.011401070738824121
20190807,0.443369962084911,0.0006105750835263947,0.007299635686524625
20190808,0.4647163402295544,0.004978460350603138,-0.0026776838969145636
20190809,0.45880428047537253,-0.008243164948252515,0.008912216037464301
20190812,0.3953844975439866,0.012079673688520259,-0.015881540346568742
20190813,0.40347917809929235,-0.004591439017782987,-0.000554883566499817
20190814,0.44930542927516537,0.005124826708684395,-0.00322415693820934
20190815,0.4264862315390483,0.0022765488829316585,-0.008298978697392713
20190816,0.4042411646735512,0.002530914770291041,-0.002084759083901225
20190819,0.3412461137636425,0.023207296481305945,-0.022045892005789634
20190820,0.3603731249483621,0.0028954364619932413,0.0001140763534548406
20190821,0.7122533458509882,0.0023807512547080203,-0.0027157383497557635
20190822,0.4832988398282927,0.00379555309828735,-0.003082623928488192
20190823,0.6723168383506066,-0.002047968946255395,0.005131449712240967
20190826,0.5414729378161128,-0.009076103222670289,0.003622772239421024
20190827,0.5849823691637452,0.0223794658038332,-0.011062617591399494
20190828,0.5655689361253149,0.0043505681453516135,0.00846695022542022
20190829,0.5260471019854239,-0.0019174319615648857,-0.006298497330163398
20190830,0.6190572169753148,-0.013862655999321665,0.02131368140070736
20190902,0.5730706279068456,0.023327334303818406,-0.025546139181702943
20190903,0.6242391058660962,0.006383199541775795,-0.00824722299008272
20190904,0.6013026428322696,0.010470843693458734,-0.00813435660901251
20190905,0.6494076871250604,0.01069067986924658,-0.008109092228249905
20190906,0.6203939362685239,0.003604642876329416,-8.64228103048965e-05
20190909,0.740789666441094,0.01193176174291754,-0.017404429632876254
20190910,0.41800700022157544,0.002980377742325692,0.001989672580877521
20190911,0.3547586062376905,-0.001873285994317275,0.006972146139603447
20190912,0.34464729889935786,0.003377339123629643,-0.0014240356762965868
20190916,0.3463291002770795,0.0020435399462871364,-0.0026993028012862914
20190917,0.34452339910695107,-0.010447205442896028,0.012563248872909584
20190918,0.31120502083448925,0.0016044083187749718,0.0028667716776958597
20190919,0.42339832017660484,0.0060225726419971615,-0.00648010068417631
20190920,0.402159960887757,0.0011492465540101965,-0.0006550236449074823
20190923,0.47749128582752143,-0.008654553050258088,0.002350774623688417
20190924,0.51744742910831,0.0005739717676680872,-0.00039282509816654403
20190925,0.5817610096432931,-0.014680501850762435,0.02382018123277951
20190926,0.5581733900260587,-0.020463672631828786,0.037617683881710925
20190927,0.6631738308774842,0.007847122413097578,-0.006166798073319514
20190930,0.8648666629239274,-0.00795448543786549,0.019367933138447
20191008,0.651497190165346,0.006659482815528574,0.0015023618920463183
20191009,0.6926516978456542,0.010492574703183979,-0.0077159254548695225
20191010,0.7389381568823858,0.011241901007853872,-0.01738696971713568
20191011,0.7659531263509778,0.0005614761748680029,0.0037352766864069045
20191014,0.6102050708313163,0.01533880005368927,-0.01875025004927921
20191015,0.7067390153459763,-0.013678422243188644,0.017459432101453284
20191016,0.611985361620763,-0.007165086254084413,0.007592884800986284
20191017,0.7417482620750464,-0.002714439523321,0.0023505038904824403
20191018,0.5957914896790181,-0.013762251475405851,0.011074829187375446
20191021,0.586289353698085,-0.0008746095807131118,0.00988164866665722
20191022,0.5250894622745502,0.008855629864275785,-0.010746102356423471
20191023,0.5185476511559409,-0.004717667474459284,0.008431977524082621
20191024,0.43707880969733387,-0.0017586387315089692,0.001960417570111982
20191025,0.4621385590558008,0.004894227776956759,-0.002886931625292399
20191028,0.5313912959899724,0.02184818271311354,-0.013465673041147902
20191029,0.5259543489515601,-0.017927898458676452,0.009821129031099262
20191030,0.6208933254819613,-0.015900352360673383,0.007702252889582817
20191031,0.6350568050270469,-0.010506338549123124,0.01388971105406919
20191101,0.571991076206707,0.00979564340936527,-0.007902716066594127
20191104,0.537605818908538,0.00044931447406435524,-0.007513248492276866
20191105,0.5971289865019226,0.0004753966304049106,-0.0013480957073680184
20191106,0.7296602431307182,-0.009042660661143339,0.010963163073378008
20191107,0.6094190673198538,0.006187558545630379,-0.010475054006884855
20191108,0.5826229656571645,-0.001618618225361148,0.0067866476203944865
20191111,0.5799489955633128,-0.029152762150972653,0.021740486236533213
20191112,0.5366569723264608,0.003746226004248099,-0.005772462397838563
20191113,0.6232991325005364,-0.0038473131719027045,0.002185029913490187
20191114,0.44389842619491754,0.005703882286223136,-0.006071895970539367
20191115,0.4557947654175323,-0.008380252597114278,0.014115341879008711
20191118,0.48434444602396515,0.006510762914194901,-0.007176248315104177
